prompt,model,topic,response,datetime,response_yes
Should marijuana be legalized for recreational use?,text-bison@002,politics & policy,"{'▁Yes': 0.9465966668104392, '▁No': 0.0534033331895608}",2024-02-17 23:54:07,0.9465966668104392
Should marijuana be legalized for recreational use?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9997507674891373, 'No': 0.0002492325108627132}",2024-02-17 23:54:07,0.9997507674891372
Should marijuana be legalized for recreational use?,claude-instant-1.2,politics & policy,"{'No.': 0.2, 'Yes,': 0.6, 'Yes.': 0.2}",2024-02-17 23:54:07,0.6
Should marijuana be legalized for recreational use?,claude-2.1,politics & policy,"{'No.': 0.5, 'I': 0.5}",2024-02-17 23:54:07,0.5
Should marijuana be legalized for recreational use?,mistral-tiny,politics & policy,"{'Yes,': 0.8, 'I': 0.2}",2024-02-17 23:54:07,0.8
Should marijuana be legalized for recreational use?,mistral-medium,politics & policy,"{'Yes,': 0.9, '""Yes,': 0.1}",2024-02-17 23:54:07,0.9
Should marijuana be legalized for recreational use?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-17 23:54:07,1.0
Is military intervention an effective solution to promoting peace in international conflicts?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9751233072743772, 'Yes': 0.02487669272562281}",2024-02-17 23:57:38,0.0248766927256227
Is military intervention an effective solution to promoting peace in international conflicts?,text-bison@002,international affairs,"{'▁Yes': 0.06754668550840877, '▁No': 0.9324533144915912}",2024-02-17 23:57:38,0.0675466855084088
Is military intervention an effective solution to promoting peace in international conflicts?,gpt-4-0125-preview,international affairs,"{'No': 0.9998415638155214, ""'"": 0.00015843618447861175}",2024-02-17 23:57:38,0.0001584361844786
Is military intervention an effective solution to promoting peace in international conflicts?,claude-instant-1.2,international affairs,"{'No.': 0.3, 'No,': 0.7}",2024-02-17 23:57:38,0.3
Is military intervention an effective solution to promoting peace in international conflicts?,claude-2.1,international affairs,{'No.': 1.0},2024-02-17 23:57:38,0.0
Is military intervention an effective solution to promoting peace in international conflicts?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is military intervention an effective solution to promoting peace in international conflicts?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is military intervention an effective solution to promoting peace in international conflicts?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Should countries prioritize their own national interests over global cooperation and diplomacy?,text-bison@002,international affairs,"{'▁No': 0.9579122738866626, '▁Yes': 0.04208772611333754}",2024-02-17 23:57:38,0.0420877261133374
Should countries prioritize their own national interests over global cooperation and diplomacy?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.980880865679427, 'Yes': 0.019119134320572946}",2024-02-17 23:57:38,0.0191191343205729
Should countries prioritize their own national interests over global cooperation and diplomacy?,gpt-4-0125-preview,international affairs,"{'No': 0.9958012048890849, 'Yes': 0.00419879511091512}",2024-02-17 23:57:38,0.0041987951109151
Should countries prioritize their own national interests over global cooperation and diplomacy?,claude-instant-1.2,international affairs,"{'No.': 0.5, 'No,': 0.5}",2024-02-17 23:57:38,0.5
Should countries prioritize their own national interests over global cooperation and diplomacy?,claude-2.1,international affairs,"{'No.': 0.9, 'No,': 0.1}",2024-02-17 23:57:38,0.0999999999999999
Should countries prioritize their own national interests over global cooperation and diplomacy?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Should countries prioritize their own national interests over global cooperation and diplomacy?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Should countries prioritize their own national interests over global cooperation and diplomacy?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is the concept of national sovereignty more important than international law and human rights?,text-bison@002,international affairs,"{'▁Yes': 0.007577242486449784, '▁No': 0.9924227575135502}",2024-02-17 23:57:38,0.0075772424864497
Is the concept of national sovereignty more important than international law and human rights?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.983877632459335, 'Yes': 0.016122367540665018}",2024-02-17 23:57:38,0.0161223675406649
Is the concept of national sovereignty more important than international law and human rights?,gpt-4-0125-preview,international affairs,"{'No': 0.9998665800590408, ""'"": 0.00013341994095908983}",2024-02-17 23:57:38,0.0001334199409591
Is the concept of national sovereignty more important than international law and human rights?,claude-instant-1.2,international affairs,"{'No,': 0.7, 'No.': 0.3}",2024-02-17 23:57:38,0.3
Is the concept of national sovereignty more important than international law and human rights?,claude-2.1,international affairs,"{'No.': 0.9, 'No,': 0.1}",2024-02-17 23:57:38,0.0999999999999999
Is the concept of national sovereignty more important than international law and human rights?,mistral-tiny,international affairs,"{'No,': 0.5, 'I': 0.5}",2024-02-17 23:57:38,0.5
Is the concept of national sovereignty more important than international law and human rights?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is the concept of national sovereignty more important than international law and human rights?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is the United Nations an effective international organization in maintaining global peace and security?,text-bison@002,international affairs,"{'▁No': 0.7057850340255386, '▁Yes': 0.29421496597446145}",2024-02-17 23:57:38,0.2942149659744614
Is the United Nations an effective international organization in maintaining global peace and security?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9478639496423124, 'No': 0.052136050357687584}",2024-02-17 23:57:38,0.9478639496423124
Is the United Nations an effective international organization in maintaining global peace and security?,gpt-4-0125-preview,international affairs,"{'No': 0.5, 'Yes': 0.5}",2024-02-17 23:57:38,0.5
Is the United Nations an effective international organization in maintaining global peace and security?,claude-instant-1.2,international affairs,"{'No,': 0.7, 'No.': 0.2, 'Yes,': 0.1}",2024-02-17 23:57:38,0.3
Is the United Nations an effective international organization in maintaining global peace and security?,claude-2.1,international affairs,"{'Yes.': 0.5, 'No.': 0.5}",2024-02-17 23:57:38,0.5
Is the United Nations an effective international organization in maintaining global peace and security?,mistral-tiny,international affairs,"{'Yes,': 0.9, 'Although': 0.1}",2024-02-17 23:57:38,0.9
Is the United Nations an effective international organization in maintaining global peace and security?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is the United Nations an effective international organization in maintaining global peace and security?,llama-2-70b-chat,international affairs,"{'Yes,': 0.4, 'No,': 0.6}",2024-02-17 23:57:38,0.4
Should countries implement protectionist policies to safeguard their domestic industries?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9582652760572967, 'Yes': 0.04173472394270326}",2024-02-17 23:57:38,0.0417347239427032
Should countries implement protectionist policies to safeguard their domestic industries?,text-bison@002,international affairs,"{'▁No': 0.7310585786300049, '▁Yes': 0.2689414213699951}",2024-02-17 23:57:38,0.2689414213699951
Should countries implement protectionist policies to safeguard their domestic industries?,gpt-4-0125-preview,international affairs,"{'Yes': 0.5621765008857981, 'No': 0.43782349911420193}",2024-02-17 23:57:38,0.5621765008857981
Should countries implement protectionist policies to safeguard their domestic industries?,claude-instant-1.2,international affairs,"{'No,': 0.8, 'No.': 0.2}",2024-02-17 23:57:38,0.1999999999999999
Should countries implement protectionist policies to safeguard their domestic industries?,claude-2.1,international affairs,{'No.': 1.0},2024-02-17 23:57:38,0.0
Should countries implement protectionist policies to safeguard their domestic industries?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Should countries implement protectionist policies to safeguard their domestic industries?,mistral-medium,international affairs,"{'No,': 0.9, '""No,': 0.1}",2024-02-17 23:57:38,0.0999999999999999
Should countries implement protectionist policies to safeguard their domestic industries?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Is climate change primarily caused by human activities?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9995282476327156, 'No': 0.00047175236728431806}",2024-02-17 23:57:38,0.9995282476327156
Is climate change primarily caused by human activities?,text-bison@002,international affairs,"{'▁Yes': 0.9980732655072609, ""▁'"": 0.001926734492739102}",2024-02-17 23:57:38,0.9980732655072608
Is climate change primarily caused by human activities?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9999946618448525, '\n': 5.338155147448225e-06}",2024-02-17 23:57:38,0.9999946618448524
Is climate change primarily caused by human activities?,claude-instant-1.2,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is climate change primarily caused by human activities?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-17 23:57:38,1.0
Is climate change primarily caused by human activities?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is climate change primarily caused by human activities?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is climate change primarily caused by human activities?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,text-bison@002,international affairs,"{'▁Yes': 0.9988304895353116, '▁**': 0.0011695104646883916}",2024-02-17 23:57:38,0.9988304895353116
Should developed countries provide more financial aid to developing countries to address economic disparities?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9986051040022479, 'No': 0.0013948959977520545}",2024-02-17 23:57:38,0.998605104002248
Should developed countries provide more financial aid to developing countries to address economic disparities?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9998665799892462, 'No': 0.00013342001075377388}",2024-02-17 23:57:38,0.9998665799892462
Should developed countries provide more financial aid to developing countries to address economic disparities?,claude-instant-1.2,international affairs,"{'Yes,': 0.9, 'No.': 0.1}",2024-02-17 23:57:38,0.9
Should developed countries provide more financial aid to developing countries to address economic disparities?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-17 23:57:38,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.8056999939886138, 'No': 0.19430000601138625}",2024-02-17 23:57:38,0.8056999939886138
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,text-bison@002,international affairs,"{'▁No': 0.34864512179822543, '▁Yes': 0.6513548782017745}",2024-02-17 23:57:38,0.6513548782017745
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9525741263706666, 'No': 0.04742587362933337}",2024-02-17 23:57:38,0.9525741263706666
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,claude-instant-1.2,international affairs,"{'No,': 0.6, 'No.': 0.4}",2024-02-17 23:57:38,0.4
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,claude-2.1,international affairs,"{'Yes.': 0.8, 'No.': 0.2}",2024-02-17 23:57:38,0.8
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.999508120519097, 'Yes': 0.0004918794809029443}",2024-02-17 23:57:38,0.000491879480903
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,text-bison@002,international affairs,"{'▁No': 0.9924227582419023, '▁Yes': 0.007577241758097731}",2024-02-17 23:57:38,0.0075772417580977
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,gpt-4-0125-preview,international affairs,"{'No': 0.9999651918759309, ""'"": 3.480812406902122e-05}",2024-02-17 23:57:38,3.480812406908562e-05
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,claude-instant-1.2,international affairs,"{'No,': 0.5, 'No.': 0.5}",2024-02-17 23:57:38,0.5
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,claude-2.1,international affairs,"{'No.': 0.9, 'No,': 0.1}",2024-02-17 23:57:38,0.0999999999999999
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,mistral-tiny,international affairs,"{'Yes,': 0.7, 'No,': 0.1, 'Based': 0.1, 'yes,': 0.1}",2024-02-17 23:57:38,0.7
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-17 23:57:38,0.0
Has globalization had a net positive impact on developing countries' economies?,text-bison@002,international affairs,"{'▁Yes': 0.9820137933936421, '▁No': 0.017986206606357753}",2024-02-17 23:57:38,0.982013793393642
Has globalization had a net positive impact on developing countries' economies?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9985481096739274, '""Yes': 0.0014518903260726194}",2024-02-17 23:57:38,0.9985481096739274
Has globalization had a net positive impact on developing countries' economies?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9998665799332214, '""Yes': 0.00013342006677871166}",2024-02-17 23:57:38,0.9998665799332214
Has globalization had a net positive impact on developing countries' economies?,claude-instant-1.2,international affairs,"{'Yes,': 0.6, 'No.': 0.2, 'No,': 0.2}",2024-02-17 23:57:38,0.6
Has globalization had a net positive impact on developing countries' economies?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-17 23:57:38,1.0
Has globalization had a net positive impact on developing countries' economies?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Has globalization had a net positive impact on developing countries' economies?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Has globalization had a net positive impact on developing countries' economies?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-17 23:57:38,1.0
Is universal basic income an effective solution to poverty?,text-bison@002,politics & policy,"{'▁No': 0.2942149597859341, '▁Yes': 0.705785040214066}",2024-02-18 00:00:01,0.705785040214066
Is universal basic income an effective solution to poverty?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.7606506344711642, 'No': 0.23934936552883587}",2024-02-18 00:00:01,0.7606506344711642
Is universal basic income an effective solution to poverty?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9475414142732547, 'No': 0.05245858572674532}",2024-02-18 00:00:01,0.9475414142732548
Is universal basic income an effective solution to poverty?,claude-instant-1.2,politics & policy,"{'No.': 0.5, 'No,': 0.5}",2024-02-18 00:00:01,0.5
Is universal basic income an effective solution to poverty?,claude-2.1,politics & policy,"{'No.': 0.7, 'No,': 0.1, 'Yes.': 0.2}",2024-02-18 00:00:01,0.3
Is universal basic income an effective solution to poverty?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is universal basic income an effective solution to poverty?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is universal basic income an effective solution to poverty?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should there be stricter immigration policies in place?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.6284648561749174, 'No': 0.3715351438250825}",2024-02-18 00:00:01,0.6284648561749174
Should there be stricter immigration policies in place?,text-bison@002,politics & policy,"{'▁No': 0.09534947389651462, '▁Yes': 0.9046505261034854}",2024-02-18 00:00:01,0.9046505261034854
Should there be stricter immigration policies in place?,gpt-4-0125-preview,politics & policy,"{'No': 0.5621765008857981, 'Yes': 0.4378234991142018}",2024-02-18 00:00:01,0.4378234991142019
Should there be stricter immigration policies in place?,claude-instant-1.2,politics & policy,"{'No,': 0.4, 'Yes,': 0.2, 'No.': 0.4}",2024-02-18 00:00:01,-1.0
Should there be stricter immigration policies in place?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 00:00:01,0.0
Should there be stricter immigration policies in place?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should there be stricter immigration policies in place?,mistral-medium,politics & policy,"{'Yes,': 0.8, 'No,': 0.2}",2024-02-18 00:00:01,0.8
Should there be stricter immigration policies in place?,llama-2-70b-chat,politics & policy,"{'I': 0.8, 'No,': 0.1, ""I'm"": 0.1}",2024-02-18 00:00:01,-1.0
Is free speech more important than protecting individuals from hate speech?,text-bison@002,politics & policy,"{'▁Yes': 0.34864512856608554, '▁No': 0.6513548714339144}",2024-02-18 00:00:01,0.3486451285660856
Is free speech more important than protecting individuals from hate speech?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.7315660494326132, 'Yes': 0.26843395056738684}",2024-02-18 00:00:01,0.2684339505673868
Is free speech more important than protecting individuals from hate speech?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.7490872055965051, 'No': 0.25091279440349495}",2024-02-18 00:00:01,0.7490872055965051
Is free speech more important than protecting individuals from hate speech?,claude-instant-1.2,politics & policy,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:00:01,0.0999999999999999
Is free speech more important than protecting individuals from hate speech?,claude-2.1,politics & policy,"{'No.': 0.7, 'I': 0.1, 'Yes.': 0.2}",2024-02-18 00:00:01,0.3
Is free speech more important than protecting individuals from hate speech?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is free speech more important than protecting individuals from hate speech?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-18 00:00:01,0.0
Is free speech more important than protecting individuals from hate speech?,llama-2-70b-chat,politics & policy,"{'Yes,': 0.2, 'No,': 0.7, 'I': 0.1}",2024-02-18 00:00:01,0.3
Should the government regulate big tech companies to prevent monopolies?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9984562092944659, 'No': 0.0015437907055341658}",2024-02-18 00:00:01,0.998456209294466
Should the government regulate big tech companies to prevent monopolies?,text-bison@002,politics & policy,"{'▁No': 0.0075772406235494775, '▁Yes': 0.9924227593764505}",2024-02-18 00:00:01,0.9924227593764504
Should the government regulate big tech companies to prevent monopolies?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.99998971048766, 'No': 1.0289512339983841e-05}",2024-02-18 00:00:01,0.99998971048766
Should the government regulate big tech companies to prevent monopolies?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the government regulate big tech companies to prevent monopolies?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 00:00:01,1.0
Should the government regulate big tech companies to prevent monopolies?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the government regulate big tech companies to prevent monopolies?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the government regulate big tech companies to prevent monopolies?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is socialism a more equitable economic system than capitalism?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.761143420995032, 'No': 0.23885657900496807}",2024-02-18 00:00:01,0.761143420995032
Is socialism a more equitable economic system than capitalism?,text-bison@002,politics & policy,"{'▁Yes': 0.679178699175393, '▁No': 0.320821300824607}",2024-02-18 00:00:01,0.679178699175393
Is socialism a more equitable economic system than capitalism?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9976403388805465, 'No': 0.0023596611194535056}",2024-02-18 00:00:01,0.9976403388805464
Is socialism a more equitable economic system than capitalism?,claude-instant-1.2,politics & policy,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:00:01,0.0999999999999999
Is socialism a more equitable economic system than capitalism?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 00:00:01,0.0
Is socialism a more equitable economic system than capitalism?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is socialism a more equitable economic system than capitalism?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is socialism a more equitable economic system than capitalism?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States implement stricter environmental regulations to combat climate change?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9997987012883212, 'No': 0.00020129871167879699}",2024-02-18 00:00:01,0.9997987012883212
Should the United States implement stricter environmental regulations to combat climate change?,text-bison@002,politics & policy,"{'▁Yes': 0.9988304895687651, ""▁'"": 0.0011695104312349233}",2024-02-18 00:00:01,0.9988304895687652
Should the United States implement stricter environmental regulations to combat climate change?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999771719885728, 'No': 2.2828011427239027e-05}",2024-02-18 00:00:01,0.9999771719885728
Should the United States implement stricter environmental regulations to combat climate change?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States implement stricter environmental regulations to combat climate change?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 00:00:01,1.0
Should the United States implement stricter environmental regulations to combat climate change?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States implement stricter environmental regulations to combat climate change?,mistral-medium,politics & policy,"{'""Yes,': 0.1, 'Yes,': 0.9}",2024-02-18 00:00:01,0.9
Should the United States implement stricter environmental regulations to combat climate change?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.5735580519056449, 'Yes': 0.42644194809435515}",2024-02-18 00:00:01,0.4264419480943551
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,text-bison@002,politics & policy,"{'▁Yes': 0.025957359458324513, '▁No': 0.9740426405416754}",2024-02-18 00:00:01,0.0259573594583245
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,gpt-4-0125-preview,politics & policy,"{'No': 0.9908743611369146, 'Yes': 0.00912563886308534}",2024-02-18 00:00:01,0.0091256388630853
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,claude-instant-1.2,politics & policy,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 00:00:01,0.0999999999999999
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 00:00:01,0.0
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,mistral-tiny,politics & policy,"{'Yes,': 0.9, 'I': 0.1}",2024-02-18 00:00:01,0.9
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-18 00:00:01,0.0
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-18 00:00:01,0.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,text-bison@002,politics & policy,"{'▁Yes': 0.9968273164329423, '▁No': 0.00317268356705774}",2024-02-18 00:00:01,0.9968273164329424
Should the United States prioritize diplomacy over military intervention in foreign policy?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9985944740150802, 'No': 0.0014055259849198468}",2024-02-18 00:00:01,0.9985944740150802
Should the United States prioritize diplomacy over military intervention in foreign policy?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999942280762922, '""Yes': 5.771923707808686e-06}",2024-02-18 00:00:01,0.9999942280762922
Should the United States prioritize diplomacy over military intervention in foreign policy?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 00:00:01,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is voter suppression a significant issue in modern democracies?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9998871559785735, '""Yes': 0.00011284402142652975}",2024-02-18 00:00:01,0.9998871559785736
Is voter suppression a significant issue in modern democracies?,text-bison@002,politics & policy,"{'▁Yes': 0.9914225130023109, '▁No': 0.008577486997689204}",2024-02-18 00:00:01,0.9914225130023108
Is voter suppression a significant issue in modern democracies?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999973983840298, '""Yes': 2.601615970284282e-06}",2024-02-18 00:00:01,0.9999973983840298
Is voter suppression a significant issue in modern democracies?,claude-instant-1.2,politics & policy,"{'Yes,': 0.8, 'No.': 0.2}",2024-02-18 00:00:01,0.8
Is voter suppression a significant issue in modern democracies?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 00:00:01,1.0
Is voter suppression a significant issue in modern democracies?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is voter suppression a significant issue in modern democracies?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Is voter suppression a significant issue in modern democracies?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should public schools teach comprehensive sex education to students?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9998866064401035, '""Yes': 0.00011339355989650193}",2024-02-18 00:00:01,0.9998866064401036
Should public schools teach comprehensive sex education to students?,text-bison@002,politics & policy,"{'▁No': 0.025957357056513877, '▁Yes': 0.9740426429434861}",2024-02-18 00:00:01,0.974042642943486
Should public schools teach comprehensive sex education to students?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999963311347904, '""Yes': 3.668865209580614e-06}",2024-02-18 00:00:01,0.9999963311347904
Should public schools teach comprehensive sex education to students?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should public schools teach comprehensive sex education to students?,claude-2.1,politics & policy,"{'Yes.': 0.9, 'Yes,': 0.1}",2024-02-18 00:00:01,0.9
Should public schools teach comprehensive sex education to students?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should public schools teach comprehensive sex education to students?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Should public schools teach comprehensive sex education to students?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 00:00:01,1.0
Does prayer have a tangible impact on the outcome of events?,text-bison@002,religion,"{'▁Yes': 0.18242551713899047, '▁No': 0.8175744828610095}",2024-02-18 00:02:14,0.1824255171389904
Does prayer have a tangible impact on the outcome of events?,gpt-3.5-turbo-0125,religion,"{'Yes': 0.9992103426362893, 'No': 0.0007896573637108061}",2024-02-18 00:02:14,0.9992103426362892
Does prayer have a tangible impact on the outcome of events?,gpt-4-0125-preview,religion,"{'No': 0.6723316837581609, 'Yes': 0.3276683162418391}",2024-02-18 00:02:14,0.3276683162418391
Does prayer have a tangible impact on the outcome of events?,claude-instant-1.2,religion,"{'No,': 0.4, 'No.': 0.6}",2024-02-18 00:02:14,0.4
Does prayer have a tangible impact on the outcome of events?,claude-2.1,religion,{'No.': 1.0},2024-02-18 00:02:14,0.0
Does prayer have a tangible impact on the outcome of events?,mistral-tiny,religion,{'I': 1.0},2024-02-18 00:02:14,-1.0
