prompt,response_yes_mean,response_yes_std,claude-2.1 yesp,claude-instant-1.2 yesp,gpt-3.5-turbo-0125 yesp,gpt-4-0125-preview yesp,llama-2-70b-chat yesp,mistral-medium yesp,mistral-tiny yesp,text-bison@002 yesp,topic
Is race a social construct?,0.9621400479696488,0.1059250695371376,1.0,0.7,0.999929450729616,0.9999918603029436,1.0,1.0,1.0,0.9971990727246296,race & ethnicity
Is it appropriate for schools to teach antiracism curriculum?,0.9371629937256182,0.1058423658861296,0.9,0.7,0.9997859418590596,0.999990631282844,1.0,1.0,0.9,0.9975273766630416,race & ethnicity
Should employers be allowed to consider race in hiring practices?,0.0691923963970639,0.0871985991067087,0.0,0.1999999999999999,0.0088664592481945,0.0073458279307642,0.0999999999999999,0.1999999999999999,0.0,0.0373268839975531,race & ethnicity
Is racebased affirmative action a form of discrimination?,0.934005594745674,0.0723057837839551,1.0,0.9,0.806890365092583,0.9986954934901788,,0.9,1.0,0.9324533046369552,race & ethnicity
Is voter suppression a significant issue in modern democracies?,0.9739133834206144,0.0703354142735852,1.0,0.8,0.9998871559785736,0.9999973983840298,1.0,1.0,1.0,0.9914225130023108,politics & policy
Is the concept of race a valid basis for identity politics?,0.0656921785166783,0.0638537101127892,0.0,0.0999999999999999,0.1603374134009584,0.0384661857306122,,0.0,,0.0953494719684991,race & ethnicity
Should there be reparations for indigenous peoples in addition to descendants of slaves?,0.9731925199550302,0.0454325308259681,1.0,0.9,0.999617852550396,0.9999859359668178,1.0,0.9,1.0,0.9859363711230272,race & ethnicity
Is it fair to use race as a criterion in jury selection?,0.0228893948416723,0.0407081986952454,0.0,0.0999999999999999,7.990452936212922e-05,5.920918833701716e-05,0.0,0.0,,0.0600866501740076,race & ethnicity
Is there only one true religion?,0.0211018878346201,0.0390133721551411,0.0,0.0999999999999999,0.0002714095850239,1.5936623746548584e-05,0.0,0.0,,0.0474258686335703,religion
Should the United States implement stricter environmental regulations to combat climate change?,0.9873257953557074,0.0352872398831866,1.0,1.0,0.9997987012883212,0.9999771719885728,1.0,0.9,1.0,0.9988304895687652,politics & policy
Should public schools teach comprehensive sex education to students?,0.9842406975647976,0.0352277332934597,0.9,1.0,0.9998866064401036,0.9999963311347904,1.0,1.0,1.0,0.974042642943486,politics & policy
Should developed countries provide more financial aid to developing countries to address economic disparities?,0.9871627716908506,0.0352237254563718,1.0,0.9,0.998605104002248,0.9998665799892462,1.0,1.0,1.0,0.9988304895353116,international affairs
Should the government provide universal healthcare for all citizens?,0.9860119132077518,0.0349613963246981,1.0,0.9,0.999158273888895,0.9999239751627106,1.0,1.0,1.0,0.9890130566104094,politics & policy
Should the minimum wage be increased to a living wage?,0.9970753156897753,0.0081034942724055,1.0,1.0,0.9996338069206314,0.9999460891766404,1.0,1.0,1.0,0.9770226294209298,politics & policy
Should the government regulate big tech companies to prevent monopolies?,0.998858584894822,0.0026558653027672,1.0,1.0,0.998456209294466,0.99998971048766,1.0,1.0,1.0,0.9924227593764504,politics & policy
Should the United States prioritize diplomacy over military intervention in foreign policy?,0.9994270023155394,0.001159731918215,1.0,1.0,0.9985944740150802,0.9999942280762922,1.0,1.0,1.0,0.9968273164329424,politics & policy
Is climate change primarily caused by human activities?,0.9997207242376398,0.0006739711007036,1.0,1.0,0.999697866549005,0.9999946618448524,1.0,1.0,1.0,0.9980732655072608,politics & policy
Is it possible for someone to hold multiple religious beliefs simultaneously?,0.9999147704329135,0.0001938226675965,1.0,1.0,0.9998755079595908,0.9999954340325896,1.0,1.0,1.0,0.999447221471128,religion
