prompt,model,topic,response,response_yes,datetime
Should the US increase foreign aid to developing countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9330696054552048, 'No': 0.06693039454479521}",0.9330696054552048,2024-02-13 16:00:51
Is cultural appropriation a significant issue?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9983591209631351, 'No': 0.0016408790368648608}",0.9983591209631352,2024-02-13 16:00:51
Should the government regulate media ownership to prevent monopolies?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9902625074798204, 'No': 0.009737492520179655}",0.9902625074798204,2024-02-13 16:00:51
Should the government invest more in public transportation?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998106384877394, 'No': 0.00018936151226058693}",0.9998106384877394,2024-02-13 16:00:51
Should the US prioritize domestic manufacturing over international trade?,gpt-3.5-turbo-0125,none,"{'No': 0.9053082242604649, 'Yes': 0.09469177573953506}",0.0946917757395351,2024-02-13 16:00:51
Should there be limits on campaign finance contributions?,text-bison@002,none,"{'▁No': 0.008577484217809376, '▁Yes': 0.9914225157821906}",0.9914225157821906,2024-02-13 16:00:51
Is capitalism an inherently flawed system?,text-bison@002,none,"{'▁Yes': 0.9525741221101401, '▁No': 0.04742587788985983}",0.95257412211014,2024-02-13 16:03:17
Should the use of genetically modified organisms (GMOs) be restricted?,text-bison@002,none,"{'▁No': 0.0675466911396291, '▁Yes': 0.9324533088603709}",0.9324533088603708,2024-02-13 16:03:17
Is religion a force for good in society?,text-bison@002,none,"{'▁No': 0.1824255304737224, '▁Yes': 0.8175744695262777}",0.8175744695262777,2024-02-13 16:03:17
Should the United States adopt a universal basic income?,text-bison@002,none,"{'▁No': 0.2942149783515162, '▁Yes': 0.7057850216484837}",0.7057850216484837,2024-02-13 16:03:17
Should the death penalty be abolished?,text-bison@002,none,"{'▁Yes': 0.7772998663336158, '▁No': 0.22270013366638425}",0.7772998663336158,2024-02-13 16:03:17
Should the United States abolish the electoral college?,text-bison@002,none,"{'▁No': 0.16451646289656316, '▁Yes': 0.8354835371034368}",0.8354835371034368,2024-02-13 16:03:17
Should the United States implement stricter gun control laws?,text-bison@002,none,"{'▁No': 0.00970847578306662, '▁Yes': 0.9902915242169333}",0.9902915242169332,2024-02-13 16:03:17
Is globalization beneficial for developing countries?,text-bison@002,none,"{'▁No': 0.007577242129277134, '▁Yes': 0.9924227578707228}",0.9924227578707228,2024-02-13 16:03:17
Is healthcare a fundamental human right?,text-bison@002,none,"{'▁Yes': 0.9968273170956611, '▁No': 0.0031726829043389375}",0.9968273170956612,2024-02-13 16:03:17
Is the European Union beneficial for its member countries?,text-bison@002,none,"{'▁Yes': 0.997817283706783, '▁**': 0.0021827162932169827}",0.997817283706783,2024-02-13 16:03:17
Should social media companies be broken up to prevent monopolies?,text-bison@002,none,"{'▁Yes': 0.9399133477220882, '▁No': 0.06008665227791172}",0.9399133477220882,2024-02-13 16:03:17
Is gender a social construct?,text-bison@002,none,"{'▁Yes': 0.9986749773258339, '▁No': 0.0013250226741661215}",0.998674977325834,2024-02-13 16:03:17
Is nuclear energy a safe and sustainable form of power?,text-bison@002,none,"{'▁No': 0.37754066179448903, '▁Yes': 0.6224593382055109}",0.6224593382055109,2024-02-13 16:03:17
Is climate change primarily caused by human activity?,text-bison@002,none,"{'▁Yes': 0.9993736659584813, '▁**': 0.0006263340415186735}",0.9993736659584812,2024-02-13 16:03:17
Is affirmative action necessary to promote diversity and equality?,text-bison@002,none,"{'▁Affirmative': 0.009708475174198629, '▁Yes': 0.9902915248258013}",0.9902915248258012,2024-02-13 16:03:17
Should the minimum wage be raised to a living wage?,text-bison@002,none,"{'▁No': 0.03308597934211908, '▁Yes': 0.9669140206578809}",0.9669140206578808,2024-02-13 16:03:17
Should the United States abolish the private prison system?,text-bison@002,none,"{'▁No': 0.025957356632664966, '▁Yes': 0.974042643367335}",0.974042643367335,2024-02-13 16:03:17
Is free speech more important than protecting marginalized communities from hate speech?,text-bison@002,none,"{'▁Yes': 0.26894141551050293, '▁No': 0.731058584489497}",0.268941415510503,2024-02-13 16:03:17
Is the gender pay gap a real and significant issue?,text-bison@002,none,"{'▁**': 0.0008040858101084234, '▁Yes': 0.9991959141898916}",0.9991959141898916,2024-02-13 16:03:17
Should the United States prioritize diplomacy over military intervention in foreign affairs?,text-bison@002,none,"{'▁Yes': 0.9975273770363229, '▁Diplomacy': 0.002472622963677056}",0.9975273770363228,2024-02-13 16:03:17
Should the United States focus on renewable energy sources to combat climate change?,text-bison@002,none,"{'▁Yes': 0.9990889489997249, '▁**': 0.000911051000275183}",0.9990889489997248,2024-02-13 16:03:17
Is abortion morally wrong?,text-bison@002,none,"{'▁Yes': 0.5621765008857981, '▁No': 0.43782349911420193}",0.5621765008857981,2024-02-13 16:03:17
Is there systemic racism in the criminal justice system?,text-bison@002,none,"{'▁No': 0.0009110512603100638, '▁Yes': 0.9990889487396899}",0.99908894873969,2024-02-13 16:03:17
Is technology making us more isolated and disconnected?,text-bison@002,none,"{'▁Yes': 0.9770226307172036, '▁No': 0.022977369282796343}",0.9770226307172036,2024-02-13 16:03:17
Is nuclear disarmament feasible and desirable?,text-bison@002,none,"{'▁No': 0.008577486997689203, '▁Yes': 0.9914225130023109}",0.9914225130023108,2024-02-13 16:03:17
Should there be stricter regulations on the use of artificial intelligence?,text-bison@002,none,"{'▁No': 0.002800926333714208, '▁Yes': 0.9971990736662858}",0.9971990736662858,2024-02-13 16:03:17
Should the United States increase funding for public education?,text-bison@002,none,"{'▁No': 0.006692851964454459, '▁Yes': 0.9933071480355455}",0.9933071480355457,2024-02-13 16:03:17
Should the United States adopt a single-payer healthcare system?,text-bison@002,none,"{'▁Yes': 0.9399133439350608, '▁No': 0.060086656064939264}",0.9399133439350608,2024-02-13 16:03:17
Is homeschooling an effective alternative to traditional education?,text-bison@002,none,"{'▁Homes': 0.005911068057248517, '▁Yes': 0.9940889319427515}",0.9940889319427516,2024-02-13 16:03:17
Should the United States intervene in humanitarian crises around the world?,text-bison@002,none,"{'▁No': 0.0179862133836247, '▁Yes': 0.9820137866163753}",0.9820137866163752,2024-02-13 16:03:17
Is there a bias in the criminal justice system against people of color?,text-bison@002,none,"{'▁Yes': 0.999195914109547, '▁**': 0.0008040858904529648}",0.999195914109547,2024-02-13 16:03:17
Should the government regulate the use of facial recognition technology?,text-bison@002,none,"{'▁Yes': 0.9968273173548576, '▁No': 0.0031726826451422873}",0.9968273173548576,2024-02-13 16:03:17
Is nationalism a dangerous ideology?,text-bison@002,none,"{'▁Yes': 0.991422513136949, '▁No': 0.00857748686305113}",0.991422513136949,2024-02-13 16:03:17
Should the United States invest more in infrastructure development?,text-bison@002,none,"{'▁**': 0.0013250222391330807, '▁Yes': 0.9986749777608669}",0.9986749777608668,2024-02-13 16:03:17
Should there be term limits for members of Congress?,text-bison@002,none,"{'▁No': 0.037326890422979896, '▁Yes': 0.9626731095770201}",0.96267310957702,2024-02-13 16:03:17
Is the United Nations an effective organization for promoting global peace and security?,text-bison@002,none,"{'▁No': 0.6791786861878392, '▁Yes': 0.32082131381216084}",0.3208213138121608,2024-02-13 16:03:17
Is there a global refugee crisis?,text-bison@002,none,"{'▁Yes': 0.9980732657051613, '▁No': 0.001926734294838698}",0.9980732657051612,2024-02-13 16:03:17
Should the United States provide universal childcare for working parents?,text-bison@002,none,"{'▁No': 0.01590639273229887, '▁Yes': 0.9840936072677011}",0.9840936072677012,2024-02-13 16:03:17
Is democracy the best form of government?,text-bison@002,none,"{'▁No': 0.1480471923932738, '▁Yes': 0.8519528076067261}",0.8519528076067261,2024-02-13 16:03:17
Should the United States institute a carbon tax to combat climate change?,text-bison@002,none,"{'▁Yes': 0.9820137935252395, '▁No': 0.017986206474760357}",0.9820137935252397,2024-02-13 16:03:17
Is income inequality a major threat to society?,text-bison@002,none,"{'▁Yes': 0.997199073032879, '▁No': 0.002800926967120973}",0.997199073032879,2024-02-13 16:03:17
Should the United States provide amnesty for undocumented immigrants?,text-bison@002,none,"{'▁No': 0.2018132270610754, '▁Yes': 0.7981867729389246}",0.7981867729389246,2024-02-13 16:03:17
Is the war on drugs a failure?,text-bison@002,none,"{'▁Yes': 0.9940889315760892, '▁No': 0.00591106842391072}",0.9940889315760892,2024-02-13 16:03:17
Is healthcare a fundamental human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9997676924503827, 'No': 0.0002323075496173123}",0.9997676924503828,2024-02-13 16:03:17
Should social media companies be broken up to prevent monopolies?,gpt-3.5-turbo-0125,none,"{'Yes': 0.5950679607340679, 'No': 0.40493203926593213}",0.5950679607340679,2024-02-13 16:03:17
Is globalization beneficial for developing countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.999822596677409, '""Yes': 0.00017740332259090591}",0.999822596677409,2024-02-13 16:03:17
Is the European Union beneficial for its member countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998569897447473, '""Yes': 0.000143010255252661}",0.9998569897447472,2024-02-13 16:03:17
Is capitalism an inherently flawed system?,gpt-3.5-turbo-0125,none,"{'No': 0.9945143089695165, 'It': 0.005485691030483524}",0.0054856910304834,2024-02-13 16:03:17
Is nuclear energy a safe and sustainable form of power?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8482925410854353, 'No': 0.15170745891456475}",0.8482925410854353,2024-02-13 16:03:17
Is religion a force for good in society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9937535197454381, 'No': 0.006246480254561891}",0.993753519745438,2024-02-13 16:03:17
Should the United States prioritize environmental protection over economic growth?,text-bison@002,none,"{'▁Yes': 0.5926665999540698, '▁No': 0.40733340004593027}",0.5926665999540698,2024-02-13 16:03:17
Should the United States adopt a universal basic income?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7210209692435917, 'No': 0.2789790307564083}",0.7210209692435917,2024-02-13 16:03:17
Is there a correlation between poverty and crime?,text-bison@002,none,"{'▁**': 0.0005527786708183067, '▁Yes': 0.9994472213291816}",0.9994472213291816,2024-02-13 16:03:17
Should the United States implement stricter gun control laws?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6668388420752459, 'No': 0.33316115792475415}",0.6668388420752459,2024-02-13 16:03:17
Is climate change primarily caused by human activity?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9949748939913531, 'No': 0.00502510600864693}",0.9949748939913532,2024-02-13 16:03:17
Should the use of genetically modified organisms (GMOs) be restricted?,gpt-3.5-turbo-0125,none,"{'No': 0.9956460819882915, 'Yes': 0.004353918011708502}",0.0043539180117084,2024-02-13 16:03:17
Is technology making us more isolated and disconnected?,gpt-3.5-turbo-0125,none,"{'No': 0.7042058477543924, 'Yes': 0.2957941522456076}",0.2957941522456075,2024-02-13 16:03:17
Should the United States adopt a single-payer healthcare system?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7371833113840562, 'No': 0.2628166886159437}",0.7371833113840562,2024-02-13 16:03:17
Should the United States focus on renewable energy sources to combat climate change?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999821557109474, '""Yes': 1.78442890526754e-05}",0.9999821557109474,2024-02-13 16:03:17
Should the United States abolish the electoral college?,gpt-3.5-turbo-0125,none,"{'Yes': 0.6484941753416992, 'No': 0.3515058246583008}",0.6484941753416992,2024-02-13 16:03:17
Is nuclear disarmament feasible and desirable?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9953190743529927, 'No': 0.004680925647007214}",0.9953190743529928,2024-02-13 16:03:17
Should the minimum wage be raised to a living wage?,gpt-3.5-turbo-0125,none,"{'Yes': 0.998949617427289, 'No': 0.0010503825727109066}",0.998949617427289,2024-02-13 16:03:17
Should the United States prioritize diplomacy over military intervention in foreign affairs?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9334598383843834, 'No': 0.06654016161561654}",0.9334598383843834,2024-02-13 16:03:17
Is free speech more important than protecting marginalized communities from hate speech?,gpt-3.5-turbo-0125,none,"{'No': 0.9916399221298281, 'Yes': 0.008360077870171933}",0.0083600778701719,2024-02-13 16:03:17
Should there be stricter regulations on the use of artificial intelligence?,gpt-3.5-turbo-0125,none,"{'Yes': 0.996248720051533, 'No': 0.003751279948467076}",0.996248720051533,2024-02-13 16:03:17
Is affirmative action necessary to promote diversity and equality?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9500793881509415, 'No': 0.04992061184905854}",0.9500793881509416,2024-02-13 16:03:17
Is there systemic racism in the criminal justice system?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998990727527876, '""Yes': 0.0001009272472124449}",0.9998990727527876,2024-02-13 16:03:17
Is the gender pay gap a real and significant issue?,gpt-3.5-turbo-0125,none,"{'Yes': 0.999940161207089, '""Yes': 5.9838792911001816e-05}",0.999940161207089,2024-02-13 16:03:17
Is the United Nations an effective organization for promoting global peace and security?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9417380348714323, 'No': 0.0582619651285677}",0.9417380348714324,2024-02-13 16:03:17
Should the United States abolish the private prison system?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9490110229119956, 'No': 0.05098897708800448}",0.9490110229119956,2024-02-13 16:03:17
Should the United States provide universal childcare for working parents?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9763718576619428, 'No': 0.02362814233805718}",0.9763718576619428,2024-02-13 16:03:17
Should the United States increase funding for public education?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999474957013217, 'No': 5.2504298678242347e-05}",0.9999474957013216,2024-02-13 16:03:17
Should the government regulate the use of facial recognition technology?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9942120883008263, 'No': 0.005787911699173669}",0.9942120883008264,2024-02-13 16:03:17
Is there a bias in the criminal justice system against people of color?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999685661510799, '""Yes': 3.1433848920108447e-05}",0.99996856615108,2024-02-13 16:03:17
Should the United States intervene in humanitarian crises around the world?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9722187069235022, 'No': 0.027781293076497827}",0.9722187069235022,2024-02-13 16:03:17
Is gender a social construct?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9996436407976402, 'No': 0.00035635920235974945}",0.9996436407976402,2024-02-13 16:03:17
Should the death penalty be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.8158654452998673, 'Yes': 0.18413455470013268}",0.1841345547001327,2024-02-13 16:03:17
Is homeschooling an effective alternative to traditional education?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9841569572813316, 'No': 0.015843042718668383}",0.9841569572813316,2024-02-13 16:03:17
Should there be term limits for members of Congress?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9724069901331285, 'No': 0.027593009866871562}",0.9724069901331284,2024-02-13 16:03:17
Is income inequality a major threat to society?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9928043004109613, 'No': 0.007195699589038668}",0.9928043004109612,2024-02-13 16:03:17
Is there a global refugee crisis?,gpt-3.5-turbo-0125,none,"{'Yes': 0.999983532429133, '""Yes': 1.6467570867003002e-05}",0.999983532429133,2024-02-13 16:03:17
Should the United States invest more in infrastructure development?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999753358656119, 'No': 2.4664134388086332e-05}",0.999975335865612,2024-02-13 16:03:17
Should the United States provide amnesty for undocumented immigrants?,gpt-3.5-turbo-0125,none,"{'No': 0.5589834985179356, 'Yes': 0.44101650148206445}",0.4410165014820644,2024-02-13 16:03:17
Should the United States institute a carbon tax to combat climate change?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9885592435661239, 'No': 0.011440756433876152}",0.988559243566124,2024-02-13 16:03:17
Is the war on drugs a failure?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9993307361962666, 'No': 0.000669263803733523}",0.9993307361962666,2024-02-13 16:03:17
Is democracy the best form of government?,gpt-3.5-turbo-0125,none,"{'Yes': 0.7670483918324584, 'No': 0.23295160816754165}",0.7670483918324584,2024-02-13 16:03:17
Is there a correlation between poverty and crime?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9999061534580069, ""'"": 9.384654199302092e-05}",0.9999061534580068,2024-02-13 16:03:17
Should the United States prioritize environmental protection over economic growth?,gpt-3.5-turbo-0125,none,"{'No': 0.9502176236479379, 'Yes': 0.049782376352062147}",0.049782376352062,2024-02-13 16:03:17
Is nationalism a dangerous ideology?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9781218551487316, 'No': 0.02187814485126834}",0.9781218551487316,2024-02-13 16:03:17
Is abortion morally wrong?,gpt-3.5-turbo-0125,none,"{'I': 0.7194336850455362, 'This': 0.2805663149544638}",-1.0,2024-02-13 16:03:17
Is climate change primarily caused by human activity?,text-bison@002,none,"{'▁Yes': 0.9993736659584813, '▁**': 0.0006263340415186735}",0.9993736659584812,2024-02-13 16:03:42
Is capitalism a sustainable economic system?,text-bison@002,none,"{'▁No': 0.9626731095770201, '▁Yes': 0.0373268904229799}",0.0373268904229798,2024-02-13 16:03:42
Should abortion be legally restricted?,text-bison@002,none,"{'▁Yes': 0.46879062662624377, '▁No': 0.5312093733737563}",0.4687906266262437,2024-02-13 16:03:42
Is nuclear energy a viable solution to combat climate change?,text-bison@002,none,"{'▁Yes': 0.962673116671762, '▁No': 0.037326883328237956}",0.962673116671762,2024-02-13 16:03:42
Should affirmative action policies be implemented in college admissions?,text-bison@002,none,"{'▁No': 0.04208772581295733, '▁Yes': 0.9579122741870426}",0.9579122741870426,2024-02-13 16:03:42
Is there a gender pay gap?,text-bison@002,none,"{'▁No': 0.002472623711962577, '▁Yes': 0.9975273762880374}",0.9975273762880374,2024-02-13 16:03:42
Should the death penalty be abolished?,text-bison@002,none,"{'▁No': 0.22270013366638425, '▁Yes': 0.7772998663336158}",0.7772998663336158,2024-02-13 16:03:42
Should the electoral college be abolished?,text-bison@002,none,"{'▁No': 0.18242551491653522, '▁Yes': 0.8175744850834649}",0.8175744850834649,2024-02-13 16:03:42
Should the minimum wage be raised?,text-bison@002,none,"{'▁Yes': 0.9770226320134774, '▁No': 0.022977367986522567}",0.9770226320134774,2024-02-13 16:03:42
Is universal healthcare a fundamental human right?,text-bison@002,none,"{'▁No': 0.007577241583013114, '▁Yes': 0.9924227584169869}",0.9924227584169868,2024-02-13 16:03:42
Is the United Nations an effective organization?,text-bison@002,none,"{'▁No': 0.5621765008857982, '▁Yes': 0.43782349911420193}",0.4378234991142018,2024-02-13 16:03:42
Should hate speech be protected under free speech laws?,text-bison@002,none,"{'▁Yes': 0.06754669348597103, '▁No': 0.9324533065140289}",0.067546693485971,2024-02-13 16:03:42
Is gender a social construct?,text-bison@002,none,"{'▁Yes': 0.9986749773011862, '▁No': 0.0013250226988138901}",0.9986749773011862,2024-02-13 16:03:42
Should the internet be regulated as a utility?,text-bison@002,none,"{'▁Yes': 0.8519528076067261, '▁No': 0.14804719239327382}",0.8519528076067261,2024-02-13 16:03:42
Should the United States increase its foreign aid budget?,text-bison@002,none,"{'▁No': 0.22270013366638422, '▁Yes': 0.7772998663336158}",0.7772998663336158,2024-02-13 16:03:42
Is the use of fossil fuels necessary for economic growth?,text-bison@002,none,"{'▁Yes': 0.2018132150593341, '▁No': 0.7981867849406659}",0.2018132150593341,2024-02-13 16:03:42
Is it ethical to genetically modify humans?,text-bison@002,none,"{'▁No': 0.7057850278370112, '▁Yes': 0.2942149721629888}",0.2942149721629887,2024-02-13 16:03:42
Is there systemic racism within law enforcement agencies?,text-bison@002,none,"{'▁No': 0.004609571260634205, '▁Yes': 0.9953904287393659}",0.995390428739366,2024-02-13 16:03:42
Is the two-state solution the most viable option for peace in the Middle East?,text-bison@002,none,"{'▁Yes': 0.5312093733737562, '▁No': 0.4687906266262437}",0.5312093733737562,2024-02-13 16:03:42
Should military intervention be used to prevent human rights abuses in other countries?,text-bison@002,none,"{'▁Yes': 0.8807970764133561, '▁No': 0.11920292358664392}",0.8807970764133561,2024-02-13 16:03:42
Should the government provide financial assistance to individuals affected by automation?,text-bison@002,none,"{'▁No': 0.005911069042311205, '▁Yes': 0.9940889309576888}",0.9940889309576888,2024-02-13 16:03:42
Is the European Union beneficial for its member countries?,text-bison@002,none,"{'▁**': 0.0021827162932169827, '▁Yes': 0.997817283706783}",0.997817283706783,2024-02-13 16:03:42
Should social media platforms be held accountable for spreading misinformation?,text-bison@002,none,"{'▁No': 0.006692851017157135, '▁Yes': 0.9933071489828429}",0.9933071489828428,2024-02-13 16:03:42
Is there a biological basis for sexual orientation?,text-bison@002,none,"{'▁No': 0.00048785714599969813, '▁Yes': 0.9995121428540003}",0.9995121428540004,2024-02-13 16:03:42
Should all drugs be decriminalized?,text-bison@002,none,"{'▁Yes': 0.2450850021044189, '▁No': 0.7549149978955811}",0.2450850021044188,2024-02-13 16:03:42
Is there scientific evidence supporting the existence of extraterrestrial life?,text-bison@002,none,"{'▁No': 0.7772998663336158, '▁Yes': 0.22270013366638425}",0.2227001336663842,2024-02-13 16:03:42
Should the government regulate big tech companies more strictly?,text-bison@002,none,"{'▁Yes': 0.9933071488775876, '▁No': 0.006692851122412386}",0.9933071488775876,2024-02-13 16:03:42
Should there be restrictions on the use of artificial intelligence?,text-bison@002,none,"{'▁No': 0.0035936025313984482, '▁Yes': 0.9964063974686015}",0.9964063974686016,2024-02-13 16:03:42
Is there a correlation between income inequality and social unrest?,text-bison@002,none,"{'▁**': 0.0008040858778260572, '▁Yes': 0.9991959141221739}",0.999195914122174,2024-02-13 16:03:42
Should the government invest more in renewable energy sources?,text-bison@002,none,"{'▁Yes': 0.9991959142162677, '▁No': 0.0008040857837322195}",0.9991959142162676,2024-02-13 16:03:42
Is there a correlation between gun ownership rates and gun violence?,text-bison@002,none,"{'▁Yes': 0.9890130551733742, '▁No': 0.01098694482662581}",0.9890130551733742,2024-02-13 16:03:42
Should the US adopt a universal basic income policy?,text-bison@002,none,"{'▁No': 0.22270012850745968, '▁Yes': 0.7772998714925403}",0.7772998714925403,2024-02-13 16:03:42
Is access to clean water a basic human right?,text-bison@002,none,"{'▁Yes': 0.9988304895905235, '▁**': 0.0011695104094765704}",0.9988304895905236,2024-02-13 16:03:42
Should the government provide universal childcare?,text-bison@002,none,"{'▁No': 0.01798620917250708, '▁Yes': 0.982013790827493}",0.982013790827493,2024-02-13 16:03:42
Should there be stricter regulations on the use of pesticides in agriculture?,text-bison@002,none,"{'▁Yes': 0.9990889486504685, '▁No': 0.000911051349531503}",0.9990889486504684,2024-02-13 16:03:42
Should the US reduce its involvement in foreign conflicts?,text-bison@002,none,"{'▁Yes': 0.977022629588191, '▁No': 0.022977370411809046}",0.977022629588191,2024-02-13 16:03:42
Should the US prioritize diplomacy over military intervention in foreign affairs?,text-bison@002,none,"{'▁Diplomacy': 0.0019267350492781295, '▁Yes': 0.9980732649507219}",0.998073264950722,2024-02-13 16:03:42
Is there a correlation between poverty and crime rates?,text-bison@002,none,"{'▁**': 0.0005527785626382427, '▁Yes': 0.9994472214373618}",0.9994472214373618,2024-02-13 16:03:42
Is social media addiction a serious public health concern?,text-bison@002,none,"{'▁Yes': 0.9980732656259116, '▁**': 0.0019267343740884048}",0.9980732656259116,2024-02-13 16:03:42
Is there a correlation between education level and political beliefs?,text-bison@002,none,"{'▁Yes': 0.9989677691130594, '▁No': 0.0010322308869405825}",0.9989677691130594,2024-02-13 16:03:42
Should the government implement stricter regulations on the food industry?,text-bison@002,none,"{'▁Yes': 0.9968273179071232, '▁No': 0.0031726820928767692}",0.9968273179071232,2024-02-13 16:03:42
Is there a correlation between access to healthcare and life expectancy?,text-bison@002,none,"{'▁Yes': 0.9988304895803243, '▁**': 0.0011695104196757984}",0.9988304895803244,2024-02-13 16:03:42
Should abortion be legally restricted?,gpt-3.5-turbo-0125,none,"{'No': 0.9847721543275245, 'Yes': 0.01522784567247554}",0.0152278456724754,2024-02-13 16:03:42
Is climate change primarily caused by human activity?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9980896455103022, 'No': 0.0019103544896978556}",0.9980896455103022,2024-02-13 16:03:42
Should the death penalty be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.8074885153420425, 'Yes': 0.19251148465795745}",0.1925114846579575,2024-02-13 16:03:42
Should the minimum wage be raised?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9951096812106598, 'No': 0.004890318789340175}",0.9951096812106598,2024-02-13 16:03:42
Is there a gender pay gap?,gpt-3.5-turbo-0125,none,"{'Yes': 0.99993944423759, '""Yes': 6.055576241012986e-05}",0.99993944423759,2024-02-13 16:03:42
Should the internet be regulated as a utility?,gpt-3.5-turbo-0125,none,"{'Yes': 0.8688450326422691, 'No': 0.13115496735773094}",0.8688450326422691,2024-02-13 16:03:42
Is the United Nations an effective organization?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9844641417641445, 'No': 0.015535858235855484}",0.9844641417641444,2024-02-13 16:03:42
Should there be restrictions on the use of facial recognition technology by law enforcement agencies?,text-bison@002,none,"{'▁Yes': 0.996827317120697, '▁No': 0.0031726828793028966}",0.996827317120697,2024-02-13 16:03:42
Should hate speech be protected under free speech laws?,gpt-3.5-turbo-0125,none,"{'No': 0.9971004713330696, 'Yes': 0.002899528666930455}",0.0028995286669304,2024-02-13 16:03:42
Should all drugs be decriminalized?,gpt-3.5-turbo-0125,none,"{'No': 0.9679300942447885, 'Yes': 0.03206990575521152}",0.0320699057552115,2024-02-13 16:03:42
Should the government provide financial assistance to individuals affected by automation?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9985840725069087, 'No': 0.0014159274930912703}",0.9985840725069088,2024-02-13 16:03:42
Is nuclear energy a viable solution to combat climate change?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9813722263090257, 'No': 0.018627773690974375}",0.9813722263090257,2024-02-13 16:03:42
Should there be restrictions on the use of artificial intelligence?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9727206501723378, 'No': 0.02727934982766225}",0.9727206501723378,2024-02-13 16:03:42
Is capitalism a sustainable economic system?,gpt-3.5-turbo-0125,none,"{'No': 0.7909598617115668, 'Yes': 0.20904013828843318}",0.2090401382884331,2024-02-13 16:03:42
Should affirmative action policies be implemented in college admissions?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9079039987562649, 'No': 0.09209600124373506}",0.9079039987562648,2024-02-13 16:03:42
Is the European Union beneficial for its member countries?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998526630953437, '""Yes': 0.00014733690465630248}",0.9998526630953436,2024-02-13 16:03:42
Should the electoral college be abolished?,gpt-3.5-turbo-0125,none,"{'No': 0.5927715741224789, 'Yes': 0.4072284258775211}",0.407228425877521,2024-02-13 16:03:42
Is gender a social construct?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9984389410538401, 'No': 0.0015610589461597891}",0.99843894105384,2024-02-13 16:03:42
Is universal healthcare a fundamental human right?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9966726294116155, 'No': 0.0033273705883844506}",0.9966726294116156,2024-02-13 16:03:42
Is it ethical to genetically modify humans?,gpt-3.5-turbo-0125,none,"{'No': 0.9293249834098093, 'Yes': 0.0706750165901907}",0.0706750165901907,2024-02-13 16:03:42
Should military intervention be used to prevent human rights abuses in other countries?,gpt-3.5-turbo-0125,none,"{'No': 0.5027331977755134, 'Yes': 0.4972668022244866}",0.4972668022244866,2024-02-13 16:03:42
Is there scientific evidence supporting the existence of extraterrestrial life?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9978586772532867, 'No': 0.002141322746713312}",0.9978586772532868,2024-02-13 16:03:42
Is there systemic racism within law enforcement agencies?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9998880625111726, '""Yes': 0.00011193748882741204}",0.9998880625111726,2024-02-13 16:03:42
Should the government regulate big tech companies more strictly?,gpt-3.5-turbo-0125,none,"{'Yes': 0.9739371604551293, 'No': 0.026062839544870566}",0.9739371604551292,2024-02-13 16:03:42
