prompt,model,topic,response,datetime,response_yes
Is the proliferation of nuclear weapons a greater threat to global security than conventional warfare?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,text-bison@002,international affairs,"{'▁**': 0.0011695104646883916, '▁Yes': 0.9988304895353116}",2024-02-18 05:46:27,0.9988304895353116
Should developed countries provide more financial aid to developing countries to address economic disparities?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9982440925769811, 'No': 0.00175590742301892}",2024-02-18 05:46:27,0.9982440925769812
Should developed countries provide more financial aid to developing countries to address economic disparities?,claude-instant-1.2,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,claude-2.1,international affairs,"{'Yes.': 0.9, 'Yes,': 0.1}",2024-02-18 05:46:27,0.9
Should developed countries provide more financial aid to developing countries to address economic disparities?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should developed countries provide more financial aid to developing countries to address economic disparities?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.7871336513192787, 'No': 0.21286634868072132}",2024-02-18 05:46:27,0.7871336513192787
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,text-bison@002,international affairs,"{'▁Yes': 0.6513548782017745, '▁No': 0.34864512179822543}",2024-02-18 05:46:27,0.6513548782017745
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,claude-instant-1.2,international affairs,"{'No,': 0.6, 'No.': 0.4}",2024-02-18 05:46:27,0.4
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,claude-2.1,international affairs,"{'No.': 0.2, 'Yes.': 0.8}",2024-02-18 05:46:27,0.8
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the use of sanctions an effective tool in shaping the behavior of rogue states?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 05:46:27,0.0
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9992074886682959, 'Yes': 0.0007925113317040873}",2024-02-18 05:46:27,0.0007925113317041
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,text-bison@002,international affairs,"{'▁Yes': 0.007577241758097731, '▁No': 0.9924227582419023}",2024-02-18 05:46:27,0.0075772417580977
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,claude-instant-1.2,international affairs,"{'No.': 0.3, 'No,': 0.7}",2024-02-18 05:46:27,0.3
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,claude-2.1,international affairs,"{'No.': 0.8, 'No,': 0.2}",2024-02-18 05:46:27,0.1999999999999999
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,mistral-tiny,international affairs,"{'I': 0.2, 'Yes,': 0.5, 'No,': 0.3}",2024-02-18 05:46:27,0.5
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-18 05:46:27,0.0
Should countries prioritize economic interests over human rights concerns when engaging in diplomatic relations?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 05:46:27,0.0
Has globalization had a net positive impact on developing countries' economies?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9983244333415929, '""Yes': 0.0016755666584070297}",2024-02-18 05:46:27,0.9983244333415928
Has globalization had a net positive impact on developing countries' economies?,text-bison@002,international affairs,"{'▁No': 0.017986206606357753, '▁Yes': 0.9820137933936421}",2024-02-18 05:46:27,0.982013793393642
Has globalization had a net positive impact on developing countries' economies?,claude-instant-1.2,international affairs,"{'Yes,': 0.1, 'No,': 0.8, 'No.': 0.1}",2024-02-18 05:46:27,0.1999999999999999
Has globalization had a net positive impact on developing countries' economies?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-18 05:46:27,1.0
Has globalization had a net positive impact on developing countries' economies?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Has globalization had a net positive impact on developing countries' economies?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Has globalization had a net positive impact on developing countries' economies?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,text-bison@002,international affairs,"{'▁Yes': 0.9149009561531424, '▁No': 0.08509904384685758}",2024-02-18 05:46:27,0.9149009561531424
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9452337511858799, 'No': 0.05476624881412004}",2024-02-18 05:46:27,0.94523375118588
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,claude-instant-1.2,international affairs,"{'Yes,': 0.8, 'No,': 0.1, 'No.': 0.1}",2024-02-18 05:46:27,0.8
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-18 05:46:27,1.0
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should international organizations have the authority to intervene in the domestic affairs of sovereign states to protect human rights?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.7876946305709684, 'No': 0.21230536942903158}",2024-02-18 05:46:27,0.7876946305709684
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,text-bison@002,international affairs,"{'▁Yes': 0.8175744761936437, '▁No': 0.18242552380635635}",2024-02-18 05:46:27,0.8175744761936437
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,claude-instant-1.2,international affairs,"{'No.': 0.3, 'No,': 0.7}",2024-02-18 05:46:27,0.3
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,claude-2.1,international affairs,"{'Yes,': 0.1, 'No.': 0.5, 'No,': 0.4}",2024-02-18 05:46:27,0.5
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is the development of nuclear energy a viable solution to combat climate change on a global scale?,llama-2-70b-chat,international affairs,"{'Yes,': 0.4, 'No,': 0.6}",2024-02-18 05:46:27,0.4
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,text-bison@002,international affairs,"{""▁'"": 0.0013250222908933785, '▁Yes': 0.9986749777091065}",2024-02-18 05:46:27,0.9986749777091064
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9997543740026199, ""'"": 0.0002456259973801113}",2024-02-18 05:46:27,0.99975437400262
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9999980666426781, '""Yes': 1.9333573219579727e-06}",2024-02-18 05:46:27,0.999998066642678
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,claude-instant-1.2,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-18 05:46:27,1.0
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Should countries prioritize fostering cultural exchange and understanding with other nations as a means of promoting peace and cooperation?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 05:46:27,1.0
Is neglecting household chores detrimental to a relationship?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9999949852628123, '""Yes': 5.014737187740538e-06}",2024-02-18 06:01:40,0.9999949852628124
Is neglecting household chores detrimental to a relationship?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9983516802976682, 'No': 0.0016483197023318106}",2024-02-18 06:01:40,0.9983516802976682
Is neglecting household chores detrimental to a relationship?,text-bison@002,relationships and family,"{'▁Yes': 0.9968273171796054, '▁No': 0.0031726828203945652}",2024-02-18 06:01:40,0.9968273171796054
Is neglecting household chores detrimental to a relationship?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is neglecting household chores detrimental to a relationship?,claude-2.1,relationships and family,"{'Yes,': 0.8, 'Yes.': 0.2}",2024-02-18 06:01:40,0.8
Is neglecting household chores detrimental to a relationship?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is neglecting household chores detrimental to a relationship?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is neglecting household chores detrimental to a relationship?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is it better for parents to have a united front when disciplining children?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9999961550654448, '""Yes': 3.844934555130025e-06}",2024-02-18 06:01:40,0.9999961550654448
Is it better for parents to have a united front when disciplining children?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9991129178410086, ""'"": 0.0008870821589914462}",2024-02-18 06:01:40,0.9991129178410086
Is it better for parents to have a united front when disciplining children?,text-bison@002,relationships and family,"{'▁Yes': 0.9986749775763168, '▁**': 0.001325022423683199}",2024-02-18 06:01:40,0.9986749775763168
Is it better for parents to have a united front when disciplining children?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is it better for parents to have a united front when disciplining children?,claude-2.1,relationships and family,"{'Yes,': 0.6, 'Yes.': 0.4}",2024-02-18 06:01:40,0.6
Is it better for parents to have a united front when disciplining children?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is it better for parents to have a united front when disciplining children?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is it better for parents to have a united front when disciplining children?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:01:40,1.0
Is socialism a more equitable economic system than capitalism?,text-bison@002,politics & policy,"{'▁No': 0.320821300824607, '▁Yes': 0.679178699175393}",2024-02-18 06:22:29,0.679178699175393
Is socialism a more equitable economic system than capitalism?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.5037068570842367, 'Yes': 0.4962931429157633}",2024-02-18 06:22:29,0.4962931429157633
Is socialism a more equitable economic system than capitalism?,claude-instant-1.2,politics & policy,"{'No.': 0.9, 'Yes.': 0.1}",2024-02-18 06:22:29,0.0999999999999999
Is socialism a more equitable economic system than capitalism?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 06:22:29,0.0
Is socialism a more equitable economic system than capitalism?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is socialism a more equitable economic system than capitalism?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is socialism a more equitable economic system than capitalism?,llama-2-70b-chat,politics & policy,"{'Yes,': 0.9, 'No,': 0.1}",2024-02-18 06:22:29,0.9
Should the government provide universal healthcare for all citizens?,text-bison@002,politics & policy,"{'▁Yes': 0.9890130566104094, '▁No': 0.010986943389590583}",2024-02-18 06:22:29,0.9890130566104094
Should the government provide universal healthcare for all citizens?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9986810414656465, 'No': 0.0013189585343534554}",2024-02-18 06:22:29,0.9986810414656464
Should the government provide universal healthcare for all citizens?,claude-instant-1.2,politics & policy,"{'Yes,': 0.9, 'No,': 0.1}",2024-02-18 06:22:29,0.9
Should the government provide universal healthcare for all citizens?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Should the government provide universal healthcare for all citizens?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government provide universal healthcare for all citizens?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government provide universal healthcare for all citizens?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is free speech more important than protecting individuals from hate speech?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.728981262874474, 'Yes': 0.2710187371255261}",2024-02-18 06:22:29,0.271018737125526
Is free speech more important than protecting individuals from hate speech?,text-bison@002,politics & policy,"{'▁Yes': 0.34864512856608554, '▁No': 0.6513548714339144}",2024-02-18 06:22:29,0.3486451285660856
Is free speech more important than protecting individuals from hate speech?,claude-instant-1.2,politics & policy,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 06:22:29,0.0999999999999999
Is free speech more important than protecting individuals from hate speech?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 06:22:29,0.0
Is free speech more important than protecting individuals from hate speech?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is free speech more important than protecting individuals from hate speech?,mistral-medium,politics & policy,"{'No,': 0.9, '""No,': 0.1}",2024-02-18 06:22:29,0.0999999999999999
Is free speech more important than protecting individuals from hate speech?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-18 06:22:29,0.0
Should the government regulate big tech companies to prevent monopolies?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9985012201097737, 'No': 0.0014987798902263419}",2024-02-18 06:22:29,0.9985012201097736
Should the government regulate big tech companies to prevent monopolies?,text-bison@002,politics & policy,"{'▁Yes': 0.9924227593764505, '▁No': 0.0075772406235494775}",2024-02-18 06:22:29,0.9924227593764504
Should the government regulate big tech companies to prevent monopolies?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government regulate big tech companies to prevent monopolies?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Should the government regulate big tech companies to prevent monopolies?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government regulate big tech companies to prevent monopolies?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government regulate big tech companies to prevent monopolies?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,text-bison@002,politics & policy,"{'▁Yes': 0.9968273164329423, '▁No': 0.00317268356705774}",2024-02-18 06:22:29,0.9968273164329424
Should the United States prioritize diplomacy over military intervention in foreign policy?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9988948802139044, 'No': 0.0011051197860956247}",2024-02-18 06:22:29,0.9988948802139044
Should the United States prioritize diplomacy over military intervention in foreign policy?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the United States prioritize diplomacy over military intervention in foreign policy?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is voter suppression a significant issue in modern democracies?,text-bison@002,politics & policy,"{'▁Yes': 0.9914225130023109, '▁No': 0.008577486997689204}",2024-02-18 06:22:29,0.9914225130023108
Is voter suppression a significant issue in modern democracies?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9998780187191368, '""Yes': 0.00012198128086317707}",2024-02-18 06:22:29,0.9998780187191368
Is voter suppression a significant issue in modern democracies?,claude-instant-1.2,politics & policy,"{'No.': 0.2, 'Yes,': 0.8}",2024-02-18 06:22:29,0.8
Is voter suppression a significant issue in modern democracies?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Is voter suppression a significant issue in modern democracies?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is voter suppression a significant issue in modern democracies?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is voter suppression a significant issue in modern democracies?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should public schools teach comprehensive sex education to students?,text-bison@002,politics & policy,"{'▁No': 0.025957357056513877, '▁Yes': 0.9740426429434861}",2024-02-18 06:22:29,0.974042642943486
Should public schools teach comprehensive sex education to students?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9999060388162774, '""Yes': 9.396118372260308e-05}",2024-02-18 06:22:29,0.9999060388162774
Should public schools teach comprehensive sex education to students?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should public schools teach comprehensive sex education to students?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Should public schools teach comprehensive sex education to students?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should public schools teach comprehensive sex education to students?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should public schools teach comprehensive sex education to students?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.5438457552106533, 'No': 0.45615424478934685}",2024-02-18 06:22:29,0.5438457552106533
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,text-bison@002,politics & policy,"{'▁No': 0.2689414213699951, '▁Yes': 0.7310585786300049}",2024-02-18 06:22:29,0.7310585786300049
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,claude-instant-1.2,politics & policy,"{'No.': 0.7, 'Yes.': 0.1, 'Yes,': 0.1, 'No,': 0.1}",2024-02-18 06:22:29,0.3
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,claude-2.1,politics & policy,{'No.': 1.0},2024-02-18 06:22:29,0.0
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government strictly regulate social media platforms to prevent misinformation and hate speech?,llama-2-70b-chat,politics & policy,"{'No,': 0.1, 'Yes,': 0.9}",2024-02-18 06:22:29,0.9
Should the government prioritize border security over humanitarian aid for migrants?,text-bison@002,politics & policy,"{'▁No': 0.8933094110250331, '▁Yes': 0.1066905889749668}",2024-02-18 06:22:29,0.1066905889749668
Should the government prioritize border security over humanitarian aid for migrants?,gpt-3.5-turbo-0125,politics & policy,"{'No': 0.9077166090190014, 'Yes': 0.09228339098099855}",2024-02-18 06:22:29,0.0922833909809985
Should the government prioritize border security over humanitarian aid for migrants?,claude-instant-1.2,politics & policy,"{'No,': 0.8, 'No.': 0.2}",2024-02-18 06:22:29,0.1999999999999999
Should the government prioritize border security over humanitarian aid for migrants?,claude-2.1,politics & policy,"{'No.': 0.8, 'No,': 0.2}",2024-02-18 06:22:29,0.1999999999999999
Should the government prioritize border security over humanitarian aid for migrants?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Should the government prioritize border security over humanitarian aid for migrants?,mistral-medium,politics & policy,"{'No,': 1.0}",2024-02-18 06:22:29,0.0
Should the government prioritize border security over humanitarian aid for migrants?,llama-2-70b-chat,politics & policy,"{'I': 0.5, ""I'"": 0.2, 'No,': 0.3}",2024-02-18 06:22:29,-1.0
Is political polarization a threat to democracy?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.9992004036105051, 'No': 0.0007995963894949753}",2024-02-18 06:22:29,0.9992004036105052
Is political polarization a threat to democracy?,gpt-4-0125-preview,politics & policy,"{'Yes': 0.9999968618550708, '""Yes': 3.138144929270834e-06}",2024-02-18 06:22:29,0.9999968618550708
Is political polarization a threat to democracy?,text-bison@002,politics & policy,"{'▁No': 0.0031726830118466447, '▁Yes': 0.9968273169881533}",2024-02-18 06:22:29,0.9968273169881532
Is political polarization a threat to democracy?,claude-instant-1.2,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is political polarization a threat to democracy?,claude-2.1,politics & policy,{'Yes.': 1.0},2024-02-18 06:22:29,1.0
Is political polarization a threat to democracy?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is political polarization a threat to democracy?,mistral-medium,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is political polarization a threat to democracy?,llama-2-70b-chat,politics & policy,"{'Yes,': 1.0}",2024-02-18 06:22:29,1.0
Is it important for children to have a role model of the same gender?,text-bison@002,relationships and family,"{'▁Yes': 0.9953904274296271, '▁No': 0.004609572570372917}",2024-02-18 06:27:32,0.9953904274296272
Is it important for children to have a role model of the same gender?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.8112482344974011, 'Yes': 0.18875176550259884}",2024-02-18 06:27:32,0.1887517655025988
Is it important for children to have a role model of the same gender?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9983515167992697, 'No': 0.0016484832007302122}",2024-02-18 06:27:32,0.9983515167992696
Is it important for children to have a role model of the same gender?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it important for children to have a role model of the same gender?,claude-2.1,relationships and family,"{'No,': 0.5, 'No.': 0.4, 'Yes,': 0.1}",2024-02-18 06:27:32,0.5
Is it important for children to have a role model of the same gender?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it important for children to have a role model of the same gender?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it important for children to have a role model of the same gender?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it beneficial for children to have grandparents involved in their upbringing?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9996957023337995, '""Yes': 0.00030429766620055396}",2024-02-18 06:27:32,0.9996957023337996
Is it beneficial for children to have grandparents involved in their upbringing?,text-bison@002,relationships and family,"{'▁Yes': 0.9986749775011412, '▁**': 0.0013250224988588806}",2024-02-18 06:27:32,0.9986749775011412
Is it beneficial for children to have grandparents involved in their upbringing?,gpt-4-0125-preview,relationships and family,"{'Yes': 0.9999980361961789, ""'"": 1.9638038210822413e-06}",2024-02-18 06:27:32,0.9999980361961788
Is it beneficial for children to have grandparents involved in their upbringing?,claude-instant-1.2,relationships and family,"{'Yes.': 0.1, 'Yes,': 0.9}",2024-02-18 06:27:32,0.9
Is it beneficial for children to have grandparents involved in their upbringing?,claude-2.1,relationships and family,"{'Yes,': 0.9, 'Yes.': 0.1}",2024-02-18 06:27:32,0.9
Is it beneficial for children to have grandparents involved in their upbringing?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it beneficial for children to have grandparents involved in their upbringing?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it beneficial for children to have grandparents involved in their upbringing?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it necessary for children to have siblings for proper social development?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9450668492571191, 'Yes': 0.05493315074288087}",2024-02-18 06:27:32,0.0549331507428808
Is it necessary for children to have siblings for proper social development?,text-bison@002,relationships and family,"{'▁No': 0.851952809486198, '▁Yes': 0.14804719051380197}",2024-02-18 06:27:32,0.148047190513802
Is it necessary for children to have siblings for proper social development?,claude-instant-1.2,relationships and family,"{'No,': 0.6, 'No.': 0.4}",2024-02-18 06:27:32,0.4
Is it necessary for children to have siblings for proper social development?,claude-2.1,relationships and family,{'No.': 1.0},2024-02-18 06:27:32,0.0
Is it necessary for children to have siblings for proper social development?,mistral-tiny,relationships and family,"{'Yes,': 0.8, 'No,': 0.1, 'While': 0.1}",2024-02-18 06:27:32,0.8
Is it necessary for children to have siblings for proper social development?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-18 06:27:32,0.0
Is it necessary for children to have siblings for proper social development?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it harmful for children to witness conflict between their parents?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9999391276759012, ""'"": 6.087232409880101e-05}",2024-02-18 06:27:32,0.9999391276759012
Is it harmful for children to witness conflict between their parents?,text-bison@002,relationships and family,"{'▁Yes': 0.9993736656932374, ""▁'"": 0.0006263343067626538}",2024-02-18 06:27:32,0.9993736656932374
Is it harmful for children to witness conflict between their parents?,claude-instant-1.2,relationships and family,"{'Yes,': 0.9, 'Yes.': 0.1}",2024-02-18 06:27:32,0.9
Is it harmful for children to witness conflict between their parents?,claude-2.1,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it harmful for children to witness conflict between their parents?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it harmful for children to witness conflict between their parents?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Is it harmful for children to witness conflict between their parents?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
Can alternative family structures outside of the nuclear family be equally beneficial for children?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9996536916076798, '""Yes': 0.0003463083923202983}",2024-02-18 06:27:32,0.9996536916076798
Can alternative family structures outside of the nuclear family be equally beneficial for children?,text-bison@002,relationships and family,"{""▁'"": 0.0010322311774457733, '▁Yes': 0.9989677688225542}",2024-02-18 06:27:32,0.9989677688225542
Can alternative family structures outside of the nuclear family be equally beneficial for children?,claude-instant-1.2,relationships and family,"{'Yes,': 0.9, 'No.': 0.1}",2024-02-18 06:27:32,0.9
Can alternative family structures outside of the nuclear family be equally beneficial for children?,claude-2.1,relationships and family,{'Yes.': 1.0},2024-02-18 06:27:32,1.0
Can alternative family structures outside of the nuclear family be equally beneficial for children?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 06:27:32,1.0
